% Model:              18feb2021_3DpreformWithCapillaryBreakup_jefferycoulter.mph
% Version:            COMSOL 5.6.0.280
% Date:               Apr 19 2021, 15:55
% Dimension:          3
% Nodes:              1600
% Expressions:        1
% Description:        Electrolyte potential
% Length unit:        mm
% X                       Y                        Z                        cd.phil (V)
-0.12499999999999989      -0.42499999999999993     0.35                     0.018239022654560122
-0.07499999999999996      -0.42499999999999993     0.35                     0.0037014826433229443
-0.024999999999999915     -0.42499999999999993     0.35                     -0.011650818112473864
0.025000000000000022      -0.42499999999999993     0.35                     -0.02740197067561541
0.07500000000000008       -0.42499999999999993     0.35                     -0.04310074886322815
0.1250000000000001        -0.42499999999999993     0.35                     -0.057320937215813654
0.17500000000000016       -0.42499999999999993     0.35                     -0.06999661290189578
0.2250000000000002        -0.42499999999999993     0.35                     -0.08172589120430819
0.275                     -0.42499999999999993     0.35                     -0.09038207340229842
0.32500000000000007       -0.42499999999999993     0.35                     -0.09716395030155323
0.3750000000000001        -0.42499999999999993     0.35                     -0.10241703179238473
0.42500000000000016       -0.42499999999999993     0.35                     -0.1064789056613056
0.4750000000000002        -0.42499999999999993     0.35                     -0.10912299006442039
0.525                     -0.42499999999999993     0.35                     -0.11051003028947015
0.5750000000000001        -0.42499999999999993     0.35                     -0.11205494768824428
0.6250000000000001        -0.42499999999999993     0.35                     -0.11240427446953166
0.6750000000000002        -0.42499999999999993     0.35                     -0.11296337584592894
0.7250000000000002        -0.42499999999999993     0.35                     -0.11323567496626515
0.7750000000000001        -0.42499999999999993     0.35                     -0.11327726213324255
0.8250000000000001        -0.42499999999999993     0.35                     -0.11328079582876993
0.8750000000000001        -0.42499999999999993     0.35                     -0.11323388975900477
0.9250000000000002        -0.42499999999999993     0.35                     -0.11321484255099651
0.9750000000000002        -0.42499999999999993     0.35                     -0.11322046205414721
-0.975                    -0.3749999999999999      0.35                     0.0760938721596601
-0.9249999999999999       -0.3749999999999999      0.35                     0.07617533288574291
-0.875                    -0.3749999999999999      0.35                     0.07638059951777759
-0.825                    -0.3749999999999999      0.35                     0.0765727024520228
-0.775                    -0.3749999999999999      0.35                     0.07702259104898218
-0.725                    -0.3749999999999999      0.35                     0.07732311858303684
-0.6749999999999999       -0.3749999999999999      0.35                     0.0774894081198741
-0.625                    -0.3749999999999999      0.35                     0.07748658404444801
-0.575                    -0.3749999999999999      0.35                     0.07785794207445265
-0.525                    -0.3749999999999999      0.35                     0.07764038925057826
-0.475                    -0.3749999999999999      0.35                     0.0770164374861304
-0.42499999999999993      -0.3749999999999999      0.35                     0.0753008221726327
-0.3749999999999999       -0.3749999999999999      0.35                     0.07201948481558129
-0.325                    -0.3749999999999999      0.35                     0.06764725871519854
-0.2749999999999999       -0.3749999999999999      0.35                     0.060545395710712255
-0.225                    -0.3749999999999999      0.35                     0.05172011280242567
-0.17499999999999993      -0.3749999999999999      0.35                     0.039413165698961306
-0.12499999999999989      -0.3749999999999999      0.35                     0.025008278832830654
-0.07499999999999996      -0.3749999999999999      0.35                     0.008390646046856364
-0.024999999999999915     -0.3749999999999999      0.35                     -0.009622258937626964
0.025000000000000022      -0.3749999999999999      0.35                     -0.029383251562529286
0.07500000000000008       -0.3749999999999999      0.35                     -0.04679958386312524
0.1250000000000001        -0.3749999999999999      0.35                     -0.06406337278035248
0.17500000000000016       -0.3749999999999999      0.35                     -0.07807853369465038
0.2250000000000002        -0.3749999999999999      0.35                     -0.09032590798161662
0.275                     -0.3749999999999999      0.35                     -0.10039406372956651
0.32500000000000007       -0.3749999999999999      0.35                     -0.10672941838534696
0.3750000000000001        -0.3749999999999999      0.35                     -0.11147205537412824
0.42500000000000016       -0.3749999999999999      0.35                     -0.11474276498973679
0.4750000000000002        -0.3749999999999999      0.35                     -0.11607074926042799
0.525                     -0.3749999999999999      0.35                     -0.11726174896471947
0.5750000000000001        -0.3749999999999999      0.35                     -0.11730331129437924
0.6250000000000001        -0.3749999999999999      0.35                     -0.11755946545900874
0.6750000000000002        -0.3749999999999999      0.35                     -0.11717120219591294
0.7250000000000002        -0.3749999999999999      0.35                     -0.11703085056450759
0.7750000000000001        -0.3749999999999999      0.35                     -0.1166350025700551
0.8250000000000001        -0.3749999999999999      0.35                     -0.11635429029492805
0.8750000000000001        -0.3749999999999999      0.35                     -0.11610345931436894
0.9250000000000002        -0.3749999999999999      0.35                     -0.11592817522219068
0.9750000000000002        -0.3749999999999999      0.35                     -0.11581534139505253
-0.975                    -0.325                   0.35                     0.07865135099782694
-0.9249999999999999       -0.325                   0.35                     0.07876000041681104
-0.875                    -0.325                   0.35                     0.07919876103787565
-0.825                    -0.325                   0.35                     0.07968152277701393
-0.775                    -0.325                   0.35                     0.08023305388108895
-0.725                    -0.325                   0.35                     0.08114984293375871
-0.6749999999999999       -0.325                   0.35                     0.08213290732642516
-0.625                    -0.325                   0.35                     0.08283558391725522
-0.575                    -0.325                   0.35                     0.08359031574104571
-0.525                    -0.325                   0.35                     0.08456320405478306
-0.475                    -0.325                   0.35                     0.08494635172176972
-0.42499999999999993      -0.325                   0.35                     0.08388661546174281
-0.3749999999999999       -0.325                   0.35                     0.08259046876342384
-0.325                    -0.325                   0.35                     0.08075942384236424
-0.2749999999999999       -0.325                   0.35                     0.07397574992717701
-0.225                    -0.325                   0.35                     0.06305655322026026
-0.17499999999999993      -0.325                   0.35                     0.05042379878892669
-0.12499999999999989      -0.325                   0.35                     0.0332269862533677
-0.07499999999999996      -0.325                   0.35                     0.013746794498753902
-0.024999999999999915     -0.325                   0.35                     -0.009639616014711349
0.025000000000000022      -0.325                   0.35                     -0.02992581655961806
0.07500000000000008       -0.325                   0.35                     -0.053891237638674705
0.1250000000000001        -0.325                   0.35                     -0.07300153956694408
0.17500000000000016       -0.325                   0.35                     -0.08994454101121349
0.2250000000000002        -0.325                   0.35                     -0.10390596507845225
0.275                     -0.325                   0.35                     -0.11374162194193693
0.32500000000000007       -0.325                   0.35                     -0.11944126314396887
0.3750000000000001        -0.325                   0.35                     -0.122172292980818
0.42500000000000016       -0.325                   0.35                     -0.12456197425848145
0.4750000000000002        -0.325                   0.35                     -0.12461408315607314
0.525                     -0.325                   0.35                     -0.12417799141446192
0.5750000000000001        -0.325                   0.35                     -0.12364038569039072
0.6250000000000001        -0.325                   0.35                     -0.12254913900036685
0.6750000000000002        -0.325                   0.35                     -0.12176480991702306
0.7250000000000002        -0.325                   0.35                     -0.12082474040795704
0.7750000000000001        -0.325                   0.35                     -0.12008515584957036
0.8250000000000001        -0.325                   0.35                     -0.11931970705313337
0.8750000000000001        -0.325                   0.35                     -0.11888375528473319
0.9250000000000002        -0.325                   0.35                     -0.1185570405238967
0.9750000000000002        -0.325                   0.35                     -0.11842951904847052
-0.975                    -0.2749999999999999      0.35                     0.0809453051940278
-0.9249999999999999       -0.2749999999999999      0.35                     0.08126855116344239
-0.875                    -0.2749999999999999      0.35                     0.08177977871239907
-0.825                    -0.2749999999999999      0.35                     0.08261156731157497
-0.775                    -0.2749999999999999      0.35                     0.08353311700114394
-0.725                    -0.2749999999999999      0.35                     0.08467891742558775
-0.6749999999999999       -0.2749999999999999      0.35                     0.08620601108871447
-0.625                    -0.2749999999999999      0.35                     0.08786447087696467
-0.575                    -0.2749999999999999      0.35                     0.09031810420690345
-0.525                    -0.2749999999999999      0.35                     0.09186325640284507
-0.475                    -0.2749999999999999      0.35                     0.09411366083706811
-0.42499999999999993      -0.2749999999999999      0.35                     0.09601975515503347
-0.3749999999999999       -0.2749999999999999      0.35                     0.09618441234466868
-0.325                    -0.2749999999999999      0.35                     0.0959223047695752
-0.2749999999999999       -0.2749999999999999      0.35                     0.09016916722684676
-0.225                    -0.2749999999999999      0.35                     0.07950688732258698
-0.17499999999999993      -0.2749999999999999      0.35                     0.0655420573151296
-0.12499999999999989      -0.2749999999999999      0.35                     0.045607239998286205
-0.07499999999999996      -0.2749999999999999      0.35                     0.019453391459648552
-0.024999999999999915     -0.2749999999999999      0.35                     -0.005131888089833921
0.025000000000000022      -0.2749999999999999      0.35                     -0.034663728340133024
0.07500000000000008       -0.2749999999999999      0.35                     -0.06211671731642707
0.1250000000000001        -0.2749999999999999      0.35                     -0.0847852772468869
0.17500000000000016       -0.2749999999999999      0.35                     -0.10354302402147662
0.2250000000000002        -0.2749999999999999      0.35                     -0.12065304215736383
0.275                     -0.2749999999999999      0.35                     -0.12973463429996673
0.32500000000000007       -0.2749999999999999      0.35                     -0.1354726980960213
0.3750000000000001        -0.2749999999999999      0.35                     -0.13597417402497047
0.42500000000000016       -0.2749999999999999      0.35                     -0.13567923640081675
0.4750000000000002        -0.2749999999999999      0.35                     -0.13378384838955287
0.525                     -0.2749999999999999      0.35                     -0.1318965430696385
0.5750000000000001        -0.2749999999999999      0.35                     -0.12967400399213772
0.6250000000000001        -0.2749999999999999      0.35                     -0.12765450245023566
0.6750000000000002        -0.2749999999999999      0.35                     -0.126167955477845
0.7250000000000002        -0.2749999999999999      0.35                     -0.12459443103402215
0.7750000000000001        -0.2749999999999999      0.35                     -0.12314451892369682
0.8250000000000001        -0.2749999999999999      0.35                     -0.1221806617879775
0.8750000000000001        -0.2749999999999999      0.35                     -0.12150157956339534
0.9250000000000002        -0.2749999999999999      0.35                     -0.12107150715864273
0.9750000000000002        -0.2749999999999999      0.35                     -0.12074022019470629
-0.975                    -0.225                   0.35                     0.08317711647264645
-0.9249999999999999       -0.225                   0.35                     0.08339184002718061
-0.875                    -0.225                   0.35                     0.08410337276884708
-0.825                    -0.225                   0.35                     0.08516006396268762
-0.775                    -0.225                   0.35                     0.08652673005315695
-0.725                    -0.225                   0.35                     0.08833053142685386
-0.6749999999999999       -0.225                   0.35                     0.09037553702908187
-0.625                    -0.225                   0.35                     0.09344840135149615
-0.575                    -0.225                   0.35                     0.096103873736196
-0.525                    -0.225                   0.35                     0.09983426603469082
-0.475                    -0.225                   0.35                     0.10359452864111604
-0.42499999999999993      -0.225                   0.35                     0.10781833243860021
-0.3749999999999999       -0.225                   0.35                     0.1128052689634551
-0.325                    -0.225                   0.35                     0.11318400174996715
-0.2749999999999999       -0.225                   0.35                     0.11195998551434089
-0.225                    -0.225                   0.35                     0.10187476557090347
-0.17499999999999993      -0.225                   0.35                     0.08605033376946686
-0.12499999999999989      -0.225                   0.35                     0.06100252650346108
-0.07499999999999996      -0.225                   0.35                     0.031513776787730305
-0.024999999999999915     -0.225                   0.35                     -0.002084817472608547
0.025000000000000022      -0.225                   0.35                     -0.03812832248815009
0.07500000000000008       -0.225                   0.35                     -0.06913617505602572
0.1250000000000001        -0.225                   0.35                     -0.10167119603712745
0.17500000000000016       -0.225                   0.35                     -0.1245941688099245
0.2250000000000002        -0.225                   0.35                     -0.14166177661737486
0.275                     -0.225                   0.35                     -0.1489755691838424
0.32500000000000007       -0.225                   0.35                     -0.1518700590779806
0.3750000000000001        -0.225                   0.35                     -0.15005332574303276
0.42500000000000016       -0.225                   0.35                     -0.1483103828050462
0.4750000000000002        -0.225                   0.35                     -0.14360254005691825
0.525                     -0.225                   0.35                     -0.1391820349824648
0.5750000000000001        -0.225                   0.35                     -0.1362081762547597
0.6250000000000001        -0.225                   0.35                     -0.13252173494364125
0.6750000000000002        -0.225                   0.35                     -0.13003431057139392
0.7250000000000002        -0.225                   0.35                     -0.12814204246373787
0.7750000000000001        -0.225                   0.35                     -0.12628946928052495
0.8250000000000001        -0.225                   0.35                     -0.12481293542113993
0.8750000000000001        -0.225                   0.35                     -0.12384394598462509
0.9250000000000002        -0.225                   0.35                     -0.12311915832241765
0.9750000000000002        -0.225                   0.35                     -0.12291803372617878
-0.975                    -0.17499999999999993     0.35                     0.08487405725557581
-0.9249999999999999       -0.17499999999999993     0.35                     0.08522794052875939
-0.875                    -0.17499999999999993     0.35                     0.08615922904249146
-0.825                    -0.17499999999999993     0.35                     0.08731932824951683
-0.775                    -0.17499999999999993     0.35                     0.08913168548196893
-0.725                    -0.17499999999999993     0.35                     0.09146913535754035
-0.6749999999999999       -0.17499999999999993     0.35                     0.09410797765512302
-0.625                    -0.17499999999999993     0.35                     0.09759139186141713
-0.575                    -0.17499999999999993     0.35                     0.10187973869565872
-0.525                    -0.17499999999999993     0.35                     0.10730877813249663
-0.475                    -0.17499999999999993     0.35                     0.11342821088060077
-0.42499999999999993      -0.17499999999999993     0.35                     0.12018188733468971
-0.3749999999999999       -0.17499999999999993     0.35                     0.12739578634230453
-0.325                    -0.17499999999999993     0.35                     0.13422890817982724
-0.2749999999999999       -0.17499999999999993     0.35                     0.1367231975163179
-0.225                    -0.17499999999999993     0.35                     0.13201467520851726
-0.17499999999999993      -0.17499999999999993     0.35                     0.11307977624439725
-0.12499999999999989      -0.17499999999999993     0.35                     0.08404983944666347
-0.07499999999999996      -0.17499999999999993     0.35                     0.07791528602609123
-0.024999999999999915     -0.17499999999999993     0.35                     0.012511878234472414
0.025000000000000022      -0.17499999999999993     0.35                     -0.06005550928743786
0.07500000000000008       -0.17499999999999993     0.35                     -0.1016938956960527
0.1250000000000001        -0.17499999999999993     0.35                     -0.12427894459849531
0.17500000000000016       -0.17499999999999993     0.35                     -0.1535882030043518
0.2250000000000002        -0.17499999999999993     0.35                     -0.17220287886849237
0.275                     -0.17499999999999993     0.35                     -0.17834201984646164
0.32500000000000007       -0.17499999999999993     0.35                     -0.17289049944811485
0.3750000000000001        -0.17499999999999993     0.35                     -0.16948991551614717
0.42500000000000016       -0.17499999999999993     0.35                     -0.15879598752206436
0.4750000000000002        -0.17499999999999993     0.35                     -0.15319878734447534
0.525                     -0.17499999999999993     0.35                     -0.1469188325563583
0.5750000000000001        -0.17499999999999993     0.35                     -0.1416371871101104
0.6250000000000001        -0.17499999999999993     0.35                     -0.13751348352717693
0.6750000000000002        -0.17499999999999993     0.35                     -0.13383219352834758
0.7250000000000002        -0.17499999999999993     0.35                     -0.13099066735621814
0.7750000000000001        -0.17499999999999993     0.35                     -0.12878221662931816
0.8250000000000001        -0.17499999999999993     0.35                     -0.12693707058548126
0.8750000000000001        -0.17499999999999993     0.35                     -0.12582925233507403
0.9250000000000002        -0.17499999999999993     0.35                     -0.1250758670798323
0.9750000000000002        -0.17499999999999993     0.35                     -0.12461414720604387
-0.975                    -0.12499999999999989     0.35                     0.08639636550587476
-0.9249999999999999       -0.12499999999999989     0.35                     0.08668317410607686
-0.875                    -0.12499999999999989     0.35                     0.08762662305705259
-0.825                    -0.12499999999999989     0.35                     0.08907814524589475
-0.775                    -0.12499999999999989     0.35                     0.09111413117254964
-0.725                    -0.12499999999999989     0.35                     0.09381831736066504
-0.6749999999999999       -0.12499999999999989     0.35                     0.09716757350461218
-0.625                    -0.12499999999999989     0.35                     0.10119546004872748
-0.575                    -0.12499999999999989     0.35                     0.10722390340260651
-0.525                    -0.12499999999999989     0.35                     0.1131485659148393
-0.475                    -0.12499999999999989     0.35                     0.12216262109514298
-0.42499999999999993      -0.12499999999999989     0.35                     0.13116839741989533
-0.3749999999999999       -0.12499999999999989     0.35                     0.14593407651620044
-0.325                    -0.12499999999999989     0.35                     0.16003637979603985
-0.2749999999999999       -0.12499999999999989     0.35                     0.17290900169324275
-0.225                    -0.12499999999999989     0.35                     0.17627468843912708
-0.17499999999999993      -0.12499999999999989     0.35                     0.15596354949073526
-0.12499999999999989      -0.12499999999999989     0.35                     0.2443134483998816
-0.07499999999999996      -0.12499999999999989     0.35                     0.23115930670248475
-0.024999999999999915     -0.12499999999999989     0.35                     0.07297870777530754
0.025000000000000022      -0.12499999999999989     0.35                     -0.12838782263096168
0.07500000000000008       -0.12499999999999989     0.35                     -0.25665943317523054
0.1250000000000001        -0.12499999999999989     0.35                     -0.2822332262463766
0.17500000000000016       -0.12499999999999989     0.35                     -0.19495557456563944
0.2250000000000002        -0.12499999999999989     0.35                     -0.21527063649724298
0.275                     -0.12499999999999989     0.35                     -0.21255354733143852
0.32500000000000007       -0.12499999999999989     0.35                     -0.20088938827454844
0.3750000000000001        -0.12499999999999989     0.35                     -0.1836144216454305
0.42500000000000016       -0.12499999999999989     0.35                     -0.17159969856279125
0.4750000000000002        -0.12499999999999989     0.35                     -0.16180576814430428
0.525                     -0.12499999999999989     0.35                     -0.15354434452775267
0.5750000000000001        -0.12499999999999989     0.35                     -0.14585018631704655
0.6250000000000001        -0.12499999999999989     0.35                     -0.14110459811651532
0.6750000000000002        -0.12499999999999989     0.35                     -0.13698805570099917
0.7250000000000002        -0.12499999999999989     0.35                     -0.13358864551066046
0.7750000000000001        -0.12499999999999989     0.35                     -0.13094222009830775
0.8250000000000001        -0.12499999999999989     0.35                     -0.12902963955843924
0.8750000000000001        -0.12499999999999989     0.35                     -0.1276045009689535
0.9250000000000002        -0.12499999999999989     0.35                     -0.12658366528013357
0.9750000000000002        -0.12499999999999989     0.35                     -0.126201755717722
-0.975                    -0.07499999999999996     0.35                     0.08734958753368462
-0.9249999999999999       -0.07499999999999996     0.35                     0.0879195901906916
-0.875                    -0.07499999999999996     0.35                     0.08892794351472798
-0.825                    -0.07499999999999996     0.35                     0.09014432462045249
-0.775                    -0.07499999999999996     0.35                     0.09241008967360657
-0.725                    -0.07499999999999996     0.35                     0.09572905588851141
-0.6749999999999999       -0.07499999999999996     0.35                     0.09935288141461397
-0.625                    -0.07499999999999996     0.35                     0.10403373467597267
-0.575                    -0.07499999999999996     0.35                     0.11022669978559932
-0.525                    -0.07499999999999996     0.35                     0.11758829634566871
-0.475                    -0.07499999999999996     0.35                     0.12894451058271075
-0.42499999999999993      -0.07499999999999996     0.35                     0.14182001513559372
-0.3749999999999999       -0.07499999999999996     0.35                     0.1610217634753053
-0.325                    -0.07499999999999996     0.35                     0.18612488719086678
-0.2749999999999999       -0.07499999999999996     0.35                     0.21579414276633235
-0.225                    -0.07499999999999996     0.35                     0.24088031013067415
-0.17499999999999993      -0.07499999999999996     0.35                     0.3830980057972486
-0.12499999999999989      -0.07499999999999996     0.35                     0.6103315627939015
-0.07499999999999996      -0.07499999999999996     0.35                     0.4819579233138659
-0.024999999999999915     -0.07499999999999996     0.35                     0.17423569873765674
0.025000000000000022      -0.07499999999999996     0.35                     -0.20744146354093773
0.07500000000000008       -0.07499999999999996     0.35                     -0.5316025962245129
0.1250000000000001        -0.07499999999999996     0.35                     -0.6676571537487778
0.17500000000000016       -0.07499999999999996     0.35                     -0.41612669930946283
0.2250000000000002        -0.07499999999999996     0.35                     -0.28193181389057637
0.275                     -0.07499999999999996     0.35                     -0.2548254523592653
0.32500000000000007       -0.07499999999999996     0.35                     -0.22341248314237236
0.3750000000000001        -0.07499999999999996     0.35                     -0.20128440831419264
0.42500000000000016       -0.07499999999999996     0.35                     -0.18159431689507705
0.4750000000000002        -0.07499999999999996     0.35                     -0.16870598650650004
0.525                     -0.07499999999999996     0.35                     -0.15819475852409842
0.5750000000000001        -0.07499999999999996     0.35                     -0.149797105954767
0.6250000000000001        -0.07499999999999996     0.35                     -0.14366803747988408
0.6750000000000002        -0.07499999999999996     0.35                     -0.13924125913688684
0.7250000000000002        -0.07499999999999996     0.35                     -0.13521562852243468
0.7750000000000001        -0.07499999999999996     0.35                     -0.13218144213407484
0.8250000000000001        -0.07499999999999996     0.35                     -0.1300106269231586
0.8750000000000001        -0.07499999999999996     0.35                     -0.12858082807762744
0.9250000000000002        -0.07499999999999996     0.35                     -0.1275065195476409
0.9750000000000002        -0.07499999999999996     0.35                     -0.12710208549374286
-0.975                    -0.024999999999999915    0.35                     0.08791367784112693
-0.9249999999999999       -0.024999999999999915    0.35                     0.08815932148198644
-0.875                    -0.024999999999999915    0.35                     0.0893816863974749
-0.825                    -0.024999999999999915    0.35                     0.09116155768281778
-0.775                    -0.024999999999999915    0.35                     0.09330488017768257
-0.725                    -0.024999999999999915    0.35                     0.0964304985987705
-0.6749999999999999       -0.024999999999999915    0.35                     0.10030694253025801
-0.625                    -0.024999999999999915    0.35                     0.10546520940875412
-0.575                    -0.024999999999999915    0.35                     0.1122440209627897
-0.525                    -0.024999999999999915    0.35                     0.12022848458303587
-0.475                    -0.024999999999999915    0.35                     0.13305484681977284
-0.42499999999999993      -0.024999999999999915    0.35                     0.1482069583263373
-0.3749999999999999       -0.024999999999999915    0.35                     0.16917449398806828
-0.325                    -0.024999999999999915    0.35                     0.2049435012555234
-0.2749999999999999       -0.024999999999999915    0.35                     0.25177109930207786
-0.225                    -0.024999999999999915    0.35                     0.32436617882000035
-0.17499999999999993      -0.024999999999999915    0.35                     0.7599996204900439
-0.12499999999999989      -0.024999999999999915    0.35                     0.7599997978708052
-0.07499999999999996      -0.024999999999999915    0.35                     0.7599997778506591
-0.024999999999999915     -0.024999999999999915    0.35                     0.26766738778719734
0.025000000000000022      -0.024999999999999915    0.35                     -0.3075352282277437
0.07500000000000008       -0.024999999999999915    0.35                     -0.7984395912226107
0.1250000000000001        -0.024999999999999915    0.35                     -0.798439567101095
0.17500000000000016       -0.024999999999999915    0.35                     -0.798439692152756
0.2250000000000002        -0.024999999999999915    0.35                     -0.3599107219070198
0.275                     -0.024999999999999915    0.35                     -0.2913029174096385
0.32500000000000007       -0.024999999999999915    0.35                     -0.24220620555564884
0.3750000000000001        -0.024999999999999915    0.35                     -0.20896151565724866
0.42500000000000016       -0.024999999999999915    0.35                     -0.18853527671426837
0.4750000000000002        -0.024999999999999915    0.35                     -0.1729104806060468
0.525                     -0.024999999999999915    0.35                     -0.16035150747969992
0.5750000000000001        -0.024999999999999915    0.35                     -0.1516133873253637
0.6250000000000001        -0.024999999999999915    0.35                     -0.14514530218922242
0.6750000000000002        -0.024999999999999915    0.35                     -0.14011202896364086
0.7250000000000002        -0.024999999999999915    0.35                     -0.1362105873561603
0.7750000000000001        -0.024999999999999915    0.35                     -0.1331289865696796
0.8250000000000001        -0.024999999999999915    0.35                     -0.13080548324466895
0.8750000000000001        -0.024999999999999915    0.35                     -0.12921137891461296
0.9250000000000002        -0.024999999999999915    0.35                     -0.1280958254676174
0.9750000000000002        -0.024999999999999915    0.35                     -0.1275795035389408
-0.975                    0.025000000000000022     0.35                     0.08786926603417126
-0.9249999999999999       0.025000000000000022     0.35                     0.08815207052857407
-0.875                    0.025000000000000022     0.35                     0.08942076924438089
-0.825                    0.025000000000000022     0.35                     0.0911418911624341
-0.775                    0.025000000000000022     0.35                     0.09319774976634009
-0.725                    0.025000000000000022     0.35                     0.09640118018190555
-0.6749999999999999       0.025000000000000022     0.35                     0.10048520897979099
-0.625                    0.025000000000000022     0.35                     0.10558620397460615
-0.575                    0.025000000000000022     0.35                     0.1127527041526162
-0.525                    0.025000000000000022     0.35                     0.12062682591764753
-0.475                    0.025000000000000022     0.35                     0.13287980906424784
-0.42499999999999993      0.025000000000000022     0.35                     0.14815120734205361
-0.3749999999999999       0.025000000000000022     0.35                     0.17067306837492746
-0.325                    0.025000000000000022     0.35                     0.20282720411632227
-0.2749999999999999       0.025000000000000022     0.35                     0.2531424522401463
-0.225                    0.025000000000000022     0.35                     0.32165332289589815
-0.17499999999999993      0.025000000000000022     0.35                     0.7599997943732537
-0.12499999999999989      0.025000000000000022     0.35                     0.7599998150065648
-0.07499999999999996      0.025000000000000022     0.35                     0.7599998226088662
-0.024999999999999915     0.025000000000000022     0.35                     0.268138393922685
0.025000000000000022      0.025000000000000022     0.35                     -0.30618225333041943
0.07500000000000008       0.025000000000000022     0.35                     -0.7984395583514358
0.1250000000000001        0.025000000000000022     0.35                     -0.7984395576918002
0.17500000000000016       0.025000000000000022     0.35                     -0.7984396639091449
0.2250000000000002        0.025000000000000022     0.35                     -0.3566672959581588
0.275                     0.025000000000000022     0.35                     -0.2908364995716869
0.32500000000000007       0.025000000000000022     0.35                     -0.23969530887559037
0.3750000000000001        0.025000000000000022     0.35                     -0.20943574388522873
0.42500000000000016       0.025000000000000022     0.35                     -0.18676763208042446
0.4750000000000002        0.025000000000000022     0.35                     -0.1734570175198853
0.525                     0.025000000000000022     0.35                     -0.1599609347954681
0.5750000000000001        0.025000000000000022     0.35                     -0.1517885110384914
0.6250000000000001        0.025000000000000022     0.35                     -0.1456289154712591
0.6750000000000002        0.025000000000000022     0.35                     -0.14024486731517016
0.7250000000000002        0.025000000000000022     0.35                     -0.13614511284881559
0.7750000000000001        0.025000000000000022     0.35                     -0.1330096144298613
0.8250000000000001        0.025000000000000022     0.35                     -0.13075171880659736
0.8750000000000001        0.025000000000000022     0.35                     -0.1291055324701328
0.9250000000000002        0.025000000000000022     0.35                     -0.1279624745805801
0.9750000000000002        0.025000000000000022     0.35                     -0.1275522072596844
-0.975                    0.07500000000000008      0.35                     0.08733103050907874
-0.9249999999999999       0.07500000000000008      0.35                     0.08771730190603504
-0.875                    0.07500000000000008      0.35                     0.08892245883068389
-0.825                    0.07500000000000008      0.35                     0.0903759682056248
-0.775                    0.07500000000000008      0.35                     0.09253488736820309
-0.725                    0.07500000000000008      0.35                     0.09535499440757503
-0.6749999999999999       0.07500000000000008      0.35                     0.09916588648972807
-0.625                    0.07500000000000008      0.35                     0.10395688279307148
-0.575                    0.07500000000000008      0.35                     0.11028803880848785
-0.525                    0.07500000000000008      0.35                     0.11832277744686137
-0.475                    0.07500000000000008      0.35                     0.12943396146447764
-0.42499999999999993      0.07500000000000008      0.35                     0.14244056745176875
-0.3749999999999999       0.07500000000000008      0.35                     0.15985805392872282
-0.325                    0.07500000000000008      0.35                     0.1833166415674711
-0.2749999999999999       0.07500000000000008      0.35                     0.2159076989091503
-0.225                    0.07500000000000008      0.35                     0.24381842454168845
-0.17499999999999993      0.07500000000000008      0.35                     0.38267081846035
-0.12499999999999989      0.07500000000000008      0.35                     0.615242522198244
-0.07499999999999996      0.07500000000000008      0.35                     0.4876602592130617
-0.024999999999999915     0.07500000000000008      0.35                     0.16383806416657742
0.025000000000000022      0.07500000000000008      0.35                     -0.20488052732100417
0.07500000000000008       0.07500000000000008      0.35                     -0.5145191999371996
0.1250000000000001        0.07500000000000008      0.35                     -0.6620556287228025
0.17500000000000016       0.07500000000000008      0.35                     -0.4247110721930221
0.2250000000000002        0.07500000000000008      0.35                     -0.2839362260090192
0.275                     0.07500000000000008      0.35                     -0.25577358778069453
0.32500000000000007       0.07500000000000008      0.35                     -0.22538337215817345
0.3750000000000001        0.07500000000000008      0.35                     -0.20002230865198284
0.42500000000000016       0.07500000000000008      0.35                     -0.18287638597800893
0.4750000000000002        0.07500000000000008      0.35                     -0.17033136881776717
0.525                     0.07500000000000008      0.35                     -0.15762494671141256
0.5750000000000001        0.07500000000000008      0.35                     -0.14979742381396932
0.6250000000000001        0.07500000000000008      0.35                     -0.1438672051621871
0.6750000000000002        0.07500000000000008      0.35                     -0.13891509321559153
0.7250000000000002        0.07500000000000008      0.35                     -0.13524962221339865
0.7750000000000001        0.07500000000000008      0.35                     -0.1323152679343794
0.8250000000000001        0.07500000000000008      0.35                     -0.13022594009319857
0.8750000000000001        0.07500000000000008      0.35                     -0.12870645211072707
0.9250000000000002        0.07500000000000008      0.35                     -0.12771301177488772
0.9750000000000002        0.07500000000000008      0.35                     -0.12708127386855456
-0.975                    0.1250000000000001       0.35                     0.0864335998169072
-0.9249999999999999       0.1250000000000001       0.35                     0.08672165686682416
-0.875                    0.1250000000000001       0.35                     0.08777094641228005
-0.825                    0.1250000000000001       0.35                     0.08905663385570095
-0.775                    0.1250000000000001       0.35                     0.09101653227216716
-0.725                    0.1250000000000001       0.35                     0.09365020984743766
-0.6749999999999999       0.1250000000000001       0.35                     0.09722647675547372
-0.625                    0.1250000000000001       0.35                     0.10138282337611952
-0.575                    0.1250000000000001       0.35                     0.10636734041677307
-0.525                    0.1250000000000001       0.35                     0.11343985844484686
-0.475                    0.1250000000000001       0.35                     0.12126548077867423
-0.42499999999999993      0.1250000000000001       0.35                     0.13217581331441736
-0.3749999999999999       0.1250000000000001       0.35                     0.14502521913795152
